,"Voucher_x000D_
Date",Branch,Sett#,"Entry_x000D_
Details","Amount_x000D_
Debit","Amount_x000D_
Credit","Running_x000D_
Balance",DrCr,column_8
3269,30-Aug-2024,HO  ,24086O,Obligation For: 2024086O [BSE] Trade Date 29/08/24,47.95,0.0,7053923.859999994,Cr,
3270,,,,,,,,, 
3271,30-Aug-2024,HO  ,25704M,Obligation For: 2425704M [Equities] Trade Date,1377454.24,0.0,5676469.619999994,Cr,
3272,,,,29/08/24,,,,,
3273,,,,,,,,, 
3274,02-Sep-2024,    ,24009F,NSE-F&O Obligation for 30/08/24,0.0,52239.43,5728709.049999993,Cr,
3275,,,,,,,,, 
3276,02-Sep-2024,HO  ,25705M,Obligation For: 2425705M [Equities] Trade Date,1192921.28,0.0,4535787.769999993,Cr,
3277,,,,30/08/24,,,,,
3278,,,,,,,,, 
3279,03-Sep-2024,    ,24009F,NSE-F&O Obligation for 02/09/24,0.0,65810.57,4601598.339999993,Cr,
3280,,,,,,,,, 
3281,03-Sep-2024,HO  ,25706M,Obligation For: 2425706M [Equities] Trade Date,0.0,520075.38,5121673.719999993,Cr,
3282,,,,02/09/24,,,,,
3283,,,,,,,,, 
3284,04-Sep-2024,    ,24009F,NSE-F&O Obligation for 03/09/24,0.0,27261.42,5148935.139999993,Cr,
3285,,,,,,,,, 
3286,04-Sep-2024,HO  ,25707M,Obligation For: 2425707M [Equities] Trade Date,1104892.34,0.0,4044042.7999999933,Cr,
3287,,,,03/09/24,,,,,
3288,,,,,,,,, 
3289,05-Sep-2024,    ,24009F,NSE-F&O Obligation for 04/09/24,0.0,4748.55,4048791.349999993,Cr,
3290,,,,,,,,, 
3291,06-Sep-2024,    ,24009F,NSE-F&O Obligation for 05/09/24,0.0,72436.63,4121227.979999993,Cr,
3292,,,,,,,,, 
3293,06-Sep-2024,HO  ,25709M,Obligation For: 2425709M [Equities] Trade Date,0.0,1069993.63,5191221.609999993,Cr,
3294,,,,05/09/24,,,,,
3295,,,,,,,,, 
3296,06-Sep-2024,HO  ,25709V,Obligation For: 2425709V [Equities] Trade Date,0.0,499412.45,5690634.059999993,Cr,
3297,,,,05/09/24,,,,,
3298,,,,,,,,, 
3299,09-Sep-2024,HO  ,,BEING SALES PROCEEDS OF BUY BACK OF NAVNEET,0.0,37800.0,5728434.059999993,Cr,
3300,,,,"EDUCATION LTD ON 20.08.2024, NOW CREDITED TO",,,,,
3301,,,,CLIENT,,,,,
3302,,,,,,,,, 
3303,09-Sep-2024,    ,24009F,NSE-F&O Obligation for 06/09/24,197163.43,0.0,5531270.629999993,Cr,
3304,,,,,,,,, 
3305,09-Sep-2024,HO  ,25710M,Obligation For: 2425710M [Equities] Trade Date,0.0,262316.42,5793587.049999993,Cr,
3306,,,,06/09/24,,,,,
3307,,,,,,,,, 
3308,09-Sep-2024,HO  ,25710V,Obligation For: 2425710V [Equities] Trade Date,2714610.14,0.0,3078976.909999993,Cr,
3309,,,,06/09/24,,,,,
3310,,,,,,,,, 
3311,10-Sep-2024,    ,24009F,NSE-F&O Obligation for 09/09/24,44311.57,0.0,3034665.3399999933,Cr,
3312,,,,,,,,, 
3313,10-Sep-2024,HO  ,25711M,Obligation For: 2425711M [Equities] Trade Date,366505.9,0.0,2668159.4399999934,Cr,
3314,,,,09/09/24,,,,,
3315,,,,,,,,, 
3316,11-Sep-2024,    ,24009F,NSE-F&O Obligation for 10/09/24,0.0,23743.6,2691903.0399999935,Cr,
3317,,,,,,,,, 
3318,11-Sep-2024,HO  ,25712M,Obligation For: 2425712M [Equities] Trade Date,0.0,215096.62,2906999.6599999936,Cr,
3319,,,,10/09/24,,,,,
3320,,,,,,,,, 
3321,12-Sep-2024,    ,24009F,NSE-F&O Obligation for 11/09/24,0.0,17469.04,2924468.6999999937,Cr,
3322,,,,,,,,, 
3323,12-Sep-2024,HO  ,25713M,Obligation For: 2425713M [Equities] Trade Date,247629.0,0.0,2676839.6999999937,Cr,
3324,,,,11/09/24,,,,,
3325,,,,,,,,, 
3326,13-Sep-2024,    ,24009F,NSE-F&O Obligation for 12/09/24,0.0,76561.33,2753401.0299999937,Cr,
3327,,,,,,,,, 
3328,17-Sep-2024,    ,24009F,NSE-F&O Obligation for 13/09/24,0.0,86721.7,2840122.729999994,Cr,
3329,,,,,,,,, 
3330,17-Sep-2024,    ,24009F,NSE-F&O Obligation for 16/09/24,0.0,9790.79,2849913.519999994,Cr,
3331,,,,,,,,, 
3332,17-Sep-2024,HO  ,25715M,Obligation For: 2425715M [Equities] Trade Date,0.0,1214597.55,4064511.069999994,Cr,
3333,,,,13/09/24,,,,,
3334,,,,,,,,, 
3335,19-Sep-2024,    ,24009F,NSE-F&O Obligation for 17/09/24,0.0,22631.6,4087142.669999994,Cr,
3336,,,,,,,,, 
3337,19-Sep-2024,    ,24009F,NSE-F&O Obligation for 18/09/24,0.0,4230.92,4091373.589999994,Cr,
3338,,,,,,,,, 
3339,19-Sep-2024,HO  ,25717M,Obligation For: 2425717M [Equities] Trade Date,370306.79,0.0,3721066.7999999938,Cr,
3340,,,,17/09/24,,,,,
3341,,,,,,,,, 
3342,20-Sep-2024,    ,24009F,NSE-F&O Obligation for 19/09/24,0.0,67003.0,3788069.7999999938,Cr,
3343,,,,,,,,, 
3344,20-Sep-2024,HO  ,25719M,Obligation For: 2425719M [Equities] Trade Date,0.0,319799.16,4107868.959999994,Cr,
3345,,,,19/09/24,,,,,
3346,,,,,,,,, 
3347,23-Sep-2024,    ,24009F,NSE-F&O Obligation for 20/09/24,0.0,55356.59,4163225.5499999938,Cr,
3348,,,,,,,,, 
3349,23-Sep-2024,HO  ,25720M,Obligation For: 2425720M [Equities] Trade Date,368714.31,0.0,3794511.2399999937,Cr,
3350,,,,20/09/24,,,,,
3351,,,,,,,,, 
3352,24-Sep-2024,    ,24009F,NSE-F&O Obligation for 23/09/24,0.0,66346.52,3860857.7599999937,Cr,
3353,,,,,,,,, 
3354,24-Sep-2024,HO  ,25721M,Obligation For: 2425721M [Equities] Trade Date,0.0,847848.09,4708705.849999994,Cr,
3355,,,,23/09/24,,,,,
3356,,,,,,,,, 
3357,25-Sep-2024,    ,24009F,NSE-F&O Obligation for 24/09/24,0.0,49274.82,4757980.669999994,Cr,
3358,,,,,,,,, 
3359,26-Sep-2024,    ,24009F,NSE-F&O Obligation for 25/09/24,0.0,4487.28,4762467.949999995,Cr,
3360,,,,,,,,, 
3361,26-Sep-2024,HO  ,25723M,Obligation For: 2425723M [Equities] Trade Date,0.0,151038.78,4913506.729999995,Cr,
3362,,,,25/09/24,,,,,
3363,,,,,,,,, 
3364,27-Sep-2024,    ,24009F,NSE-F&O Obligation for 26/09/24,0.0,59077.49,4972584.219999995,Cr,
3365,,,,,,,,, 
3366,27-Sep-2024,HO  ,25724M,Obligation For: 2425724M [Equities] Trade Date,328960.34,0.0,4643623.879999995,Cr,
3367,,,,26/09/24,,,,,
3368,,,,,,,,, 
3369,30-Sep-2024,    ,24010F,NSE-F&O Obligation for 27/09/24,56336.71,0.0,4587287.169999995,Cr,
3370,,,,,,,,, 
3371,30-Sep-2024,HO  ,25725M,Obligation For: 2425725M [Equities] Trade Date,1085140.14,0.0,3502147.0299999956,Cr,
3372,,,,27/09/24,,,,,
3373,,,,,,,,, 
3374,30-Sep-2024,HO  ,25725V,Obligation For: 2425725V [Equities] Trade Date,0.0,28052.35,3530199.3799999957,Cr,
3375,,,,27/09/24,,,,,
3376,,,,,,,,, 
3377,01-Oct-2024,    ,24010F,NSE-F&O Obligation for 30/09/24,103200.49,0.0,3426998.8899999955,Cr,
3378,,,,,,,,, 
3379,01-Oct-2024,HO  ,25726M,Obligation For: 2425726M [Equities] Trade Date,0.0,566289.45,3993288.339999995,Cr,
3380,,,,30/09/24,,,,,
3381,,,,,,,,, 
3382,03-Oct-2024,    ,24010F,NSE-F&O Obligation for 01/10/24,0.0,73540.33,4066828.6699999953,Cr,
3383,,,,,,,,, 
3384,03-Oct-2024,HO  ,25727M,Obligation For: 2425727M [Equities] Trade Date,981514.8,0.0,3085313.8699999955,Cr,
3385,,,,01/10/24,,,,,
3386,,,,,,,,, 
3387,04-Oct-2024,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,2575635.74,5660949.609999996,Cr,
3388,,,,Of Client,,,,,
3389,,,,,,,,, 
3390,04-Oct-2024,HO  ,,AXIS BANK LTD-DSCNBA A/C                ,2575000.0,0.0,3085949.6099999957,Cr,
3391,,,,BEING FUNDS PAY OUT,,,,,
3392,,,,,,,,, 
3393,04-Oct-2024,HO  ,,Inter Segment Balance Transfer From CDSL To  BSE,885.0,0.0,3085064.6099999957,Cr,
3394,,,,Of Client,,,,,
3395,,,,,,,,, 
3396,04-Oct-2024,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,2575635.74,0.0,509428.86999999546,Cr,
3397,,,,Of Client,,,,,
3398,,,,,,,,, 
3399,04-Oct-2024,    ,24010F,NSE-F&O Obligation for 03/10/24,0.0,164957.92,674386.7899999955,Cr,
3400,,,,,,,,, 
3401,04-Oct-2024,HO  ,25728M,Obligation For: 2425728M [Equities] Trade Date,4001.23,0.0,670385.5599999955,Cr,
3402,,,,03/10/24,,,,,
3403,,,,,,,,, 
3404,07-Oct-2024,    ,24010F,NSE-F&O Obligation for 04/10/24,135363.97,0.0,535021.5899999955,Cr,
3405,,,,,,,,, 
3406,07-Oct-2024,HO  ,25729M,Obligation For: 2425729M [Equities] Trade Date,0.0,5163296.38,5698317.969999995,Cr,
3407,,,,04/10/24,,,,,
3408,,,,,,,,, 
3409,08-Oct-2024,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,0.0,2575000.0,8273317.969999995,Cr,
3410,,,,Cheque# :RTGS dated 08/10/24,,,,,
3411,,,,RTGS/IDIBR52024100841494447/KEYNOTE FINANCIAL,,,,,
3412,,,,SERV/INDIAN BANK//SL/./BL/.//URGENT //,,,,,
3413,,,,Bank# :INDIAN BANK,,,,,
3414,,,,A/c # :416199990,,,,,
3415,,,,,,,,, 
3416,08-Oct-2024,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,2300000.0,10573317.969999995,Cr,
3417,,,,Of Client,,,,,
3418,,,,,,,,, 
3419,08-Oct-2024,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,2300000.0,0.0,8273317.969999995,Cr,
3420,,,,Of Client,,,,,
3421,,,,,,,,, 
3422,08-Oct-2024,    ,24010F,NSE-F&O Obligation for 07/10/24,0.0,80385.21,8353703.179999995,Cr,
3423,,,,,,,,, 
3424,09-Oct-2024,    ,24010F,NSE-F&O Obligation for 08/10/24,0.0,88888.46,8442591.639999995,Cr,
3425,,,,,,,,, 
3426,09-Oct-2024,HO  ,25731M,Obligation For: 2425731M [Equities] Trade Date,1312075.47,0.0,7130516.169999995,Cr,
3427,,,,08/10/24,,,,,
3428,,,,,,,,, 
3429,10-Oct-2024,    ,24010F,NSE-F&O Obligation for 09/10/24,284514.88,0.0,6846001.289999995,Cr,
3430,,,,,,,,, 
3431,10-Oct-2024,HO  ,25732M,Obligation For: 2425732M [Equities] Trade Date,0.0,291870.87,7137872.1599999955,Cr,
3432,,,,09/10/24,,,,,
3433,,,,,,,,, 
3434,11-Oct-2024,    ,24010F,NSE-F&O Obligation for 10/10/24,0.0,129075.53,7266947.689999996,Cr,
3435,,,,,,,,, 
3436,11-Oct-2024,HO  ,25733M,Obligation For: 2425733M [Equities] Trade Date,1399326.63,0.0,5867621.059999996,Cr,
3437,,,,10/10/24,,,,,
3438,,,,,,,,, 
3439,14-Oct-2024,    ,24010F,NSE-F&O Obligation for 11/10/24,70314.3,0.0,5797306.759999996,Cr,
3440,,,,,,,,, 
3441,15-Oct-2024,    ,24010F,NSE-F&O Obligation for 14/10/24,0.0,45831.14,5843137.899999996,Cr,
3442,,,,,,,,, 
3443,15-Oct-2024,HO  ,25735M,Obligation For: 2425735M [Equities] Trade Date,1481280.78,0.0,4361857.119999995,Cr,
3444,,,,14/10/24,,,,,
3445,,,,,,,,, 
3446,16-Oct-2024,    ,24010F,NSE-F&O Obligation for 15/10/24,38198.96,0.0,4323658.1599999955,Cr,
3447,,,,,,,,, 
3448,16-Oct-2024,HO  ,25736M,Obligation For: 2425736M [Equities] Trade Date,1535229.31,0.0,2788428.8499999954,Cr,
3449,,,,15/10/24,,,,,
3450,,,,,,,,, 
3451,17-Oct-2024,    ,24010F,NSE-F&O Obligation for 16/10/24,150445.9700000004,0.0,2637982.879999995,Cr,
3452,,,,,,,,, 
3453,18-Oct-2024,    ,24010F,NSE-F&O Obligation for 17/10/24,90632.95,0.0,2547349.929999995,Cr,
3454,,,,,,,,, 
3455,21-Oct-2024,    ,24010F,NSE-F&O Obligation for 18/10/24,65572.29,0.0,2481777.639999995,Cr,
3456,,,,,,,,, 
3457,22-Oct-2024,    ,24010F,NSE-F&O Obligation for 21/10/24,36909.84,0.0,2444867.799999995,Cr,
3458,,,,,,,,, 
3459,23-Oct-2024,    ,24010F,NSE-F&O Obligation for 22/10/24,56237.5,0.0,2388630.299999995,Cr,
3460,,,,,,,,, 
3461,24-Oct-2024,    ,24010F,NSE-F&O Obligation for 23/10/24,47035.9,0.0,2341594.3999999953,Cr,
3462,,,,,,,,, 
3463,24-Oct-2024,HO  ,25742M,Obligation For: 2425742M [Equities] Trade Date,0.0,1219077.14,3560671.5399999954,Cr,
3464,,,,23/10/24,,,,,
3465,,,,,,,,, 
3466,25-Oct-2024,    ,24010F,NSE-F&O Obligation for 24/10/24,0.0,146161.79,3706833.3299999954,Cr,
3467,,,,,,,,, 
3468,28-Oct-2024,    ,24010F,NSE-F&O Obligation for 25/10/24,0.0,86399.79,3793233.1199999955,Cr,
3469,,,,,,,,, 
3470,29-Oct-2024,    ,24010F,NSE-F&O Obligation for 28/10/24,0.0,96801.59,3890034.7099999953,Cr,
3471,,,,,,,,, 
3472,29-Oct-2024,HO  ,25745M,Obligation For: 2425745M [Equities] Trade Date,0.0,1361729.21,5251763.919999995,Cr,
3473,,,,28/10/24,,,,,
3474,,,,,,,,, 
3475,30-Oct-2024,    ,24010F,NSE-F&O Obligation for 29/10/24,548615.1,0.0,4703148.819999996,Cr,
3476,,,,,,,,, 
3477,30-Oct-2024,HO  ,25746M,Obligation For: 2425746M [Equities] Trade Date,1380975.93,0.0,3322172.889999996,Cr,
3478,,,,29/10/24,,,,,
3479,,,,,,,,, 
3480,31-Oct-2024,    ,24010F,NSE-F&O Obligation for 30/10/24,143785.3500000004,0.0,3178387.5399999954,Cr,
3481,,,,,,,,, 
3482,31-Oct-2024,HO  ,25747M,Obligation For: 2425747M [Equities] Trade Date,1159374.06,0.0,2019013.4799999953,Cr,
3483,,,,30/10/24,,,,,
3484,,,,,,,,, 
3485,01-Nov-2024,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,100000.0,2119013.4799999953,Cr,
3486,,,,Of Client,,,,,
3487,,,,,,,,, 
3488,01-Nov-2024,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,100000.0,0.0,2019013.4799999953,Cr,
3489,,,,Of Client,,,,,
3490,,,,,,,,, 
3491,04-Nov-2024,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,1876302.06,3895315.5399999954,Cr,
3492,,,,Of Client,,,,,
3493,,,,,,,,, 
3494,04-Nov-2024,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,1876302.06,0.0,2019013.4799999953,Cr,
3495,,,,Of Client,,,,,
3496,,,,,,,,, 
3497,04-Nov-2024,HO  ,25748M,Obligation For: 2425748M [Equities] Trade Date,0.0,981806.64,3000820.1199999955,Cr,
3498,,,,31/10/24,,,,,
3499,,,,,,,,, 
3500,05-Nov-2024,HO  ,25750M,Obligation For: 2425750M [Equities] Trade Date,0.0,1268328.25,4269148.369999995,Cr,
3501,,,,04/11/24,,,,,
3502,,,,,,,,, 
3503,06-Nov-2024,HO  ,25751M,Obligation For: 2425751M [Equities] Trade Date,1151929.59,0.0,3117218.7799999956,Cr,
3504,,,,05/11/24,,,,,
3505,,,,,,,,, 
3506,08-Nov-2024,HO  ,25753M,Obligation For: 2425753M [Equities] Trade Date,0.0,4507805.8,7625024.579999995,Cr,
3507,,,,07/11/24,,,,,
3508,,,,,,,,, 
3509,12-Nov-2024,HO  ,25755M,Obligation For: 2425755M [Equities] Trade Date,131371.18,0.0,7493653.399999996,Cr,
3510,,,,11/11/24,,,,,
3511,,,,,,,,, 
3512,13-Nov-2024,HO  ,25756M,Obligation For: 2425756M [Equities] Trade Date,0.0,2022.73,7495676.129999996,Cr,
3513,,,,12/11/24,,,,,
3514,,,,,,,,, 
3515,14-Nov-2024,HO  ,25757M,Obligation For: 2425757M [Equities] Trade Date,0.0,232490.53,7728166.659999996,Cr,
3516,,,,13/11/24,,,,,
3517,,,,,,,,, 
3518,19-Nov-2024,HO  ,25759M,Obligation For: 2425759M [Equities] Trade Date,0.0,1547763.08,9275929.739999996,Cr,
3519,,,,18/11/24,,,,,
3520,,,,,,,,, 
3521,22-Nov-2024,HO  ,25761M,Obligation For: 2425761M [Equities] Trade Date,1866416.17,0.0,7409513.569999997,Cr,
3522,,,,21/11/24,,,,,
3523,,,,,,,,, 
3524,25-Nov-2024,HO  ,25762M,Obligation For: 2425762M [Equities] Trade Date,375281.53,0.0,7034232.039999996,Cr,
3525,,,,22/11/24,,,,,
3526,,,,,,,,, 
3527,28-Nov-2024,HO  ,25765V,Obligation For: 2425765V [Equities] Trade Date,1500445.3,0.0,5533786.7399999965,Cr,
3528,,,,27/11/24,,,,,
3529,,,,,,,,, 
3530,29-Nov-2024,HO  ,25766M,Obligation For: 2425766M [Equities] Trade Date,1029732.09,0.0,4504054.649999997,Cr,
3531,,,,28/11/24,,,,,
3532,,,,,,,,, 
3533,02-Dec-2024,HO  ,25767M,Obligation For: 2425767M [Equities] Trade Date,3499501.32,0.0,1004553.3299999968,Cr,
3534,,,,29/11/24,,,,,
3535,,,,,,,,, 
3536,05-Dec-2024,HO  ,25770M,Obligation For: 2425770M [Equities] Trade Date,0.0,3476227.48,4480780.809999997,Cr,
3537,,,,04/12/24,,,,,
3538,,,,,,,,, 
3539,11-Dec-2024,HO  ,25774M,Obligation For: 2425774M [Equities] Trade Date,1485960.33,0.0,2994820.4799999967,Cr,
3540,,,,10/12/24,,,,,
3541,,,,,,,,, 
3542,19-Dec-2024,HO  ,25780V,Obligation For: 2425780V [Equities] Trade Date,0.0,34548.25,3029368.7299999967,Cr,
3543,,,,18/12/24,,,,,
3544,,,,,,,,, 
3545,23-Dec-2024,HO  ,25782M,Obligation For: 2425782M [Equities] Trade Date,0.0,351371.86,3380740.5899999966,Cr,
3546,,,,20/12/24,,,,,
3547,,,,,,,,, 
3548,24-Dec-2024,HO  ,25783M,Obligation For: 2425783M [Equities] Trade Date,376181.64,0.0,3004558.9499999965,Cr,
3549,,,,23/12/24,,,,,
3550,,,,,,,,, 
3551,03-Jan-2025,HO  ,,AXIS BANK LTD-DSCNBA A/C                ,3004558.95,0.0,3.725290298461914e-09,Dr,
3552,,,,Cheque# :R dated 03/01/25,,,,,
3553,,,,BEING FUNDS PAY OUT VIA RTGS/0103012519358/5/,,,,,
3554,,,,,,,,, 
3555,06-Jan-2025,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,0.0,3000000.0,2999999.9999999963,Cr,
3556,,,,Cheque# :RTGS dated 06/01/25,,,,,
3557,,,,BEING FUNDS RECEIVED TOWARDS MARGIN,,,,,
3558,,,,Bank# :INDIAN BANK,,,,,
3559,,,,A/c # :416199990,,,,,
3560,,,,,,,,, 
3561,09-Jan-2025,HO  ,25794V,Obligation For: 2425794V [Equities] Trade Date,358180.82,0.0,2641819.1799999964,Cr,
3562,,,,08/01/25,,,,,
3563,,,,,,,,, 
3564,10-Jan-2025,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,300000.0,2941819.1799999964,Cr,
3565,,,,Of Client,,,,,
3566,,,,,,,,, 
3567,10-Jan-2025,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,300000.0,0.0,2641819.1799999964,Cr,
3568,,,,Of Client,,,,,
3569,,,,,,,,, 
3570,13-Jan-2025,    ,25001F,NSE-F&O Obligation for 10/01/25,207221.34,0.0,2434597.8399999966,Cr,
3571,,,,,,,,, 
3572,13-Jan-2025,HO  ,25796M,Obligation For: 2425796M [Equities] Trade Date,0.0,1375969.37,3810567.2099999967,Cr,
3573,,,,10/01/25,,,,,
3574,,,,,,,,, 
3575,14-Jan-2025,HO  ,25797M,Obligation For: 2425797M [Equities] Trade Date,764193.78,0.0,3046373.429999997,Cr,
3576,,,,13/01/25,,,,,
3577,,,,,,,,, 
3578,16-Jan-2025,HO  ,25799M,Obligation For: 2425799M [Equities] Trade Date,380869.66,0.0,2665503.7699999968,Cr,
3579,,,,15/01/25,,,,,
3580,,,,,,,,, 
3581,16-Jan-2025,HO  ,25799V,Obligation For: 2425799V [Equities] Trade Date,301821.42,0.0,2363682.349999997,Cr,
3582,,,,15/01/25,,,,,
3583,,,,,,,,, 
3584,17-Jan-2025,HO  ,25800M,Obligation For: 2425800M [Equities] Trade Date,374701.04,0.0,1988981.3099999968,Cr,
3585,,,,16/01/25,,,,,
3586,,,,,,,,, 
3587,20-Jan-2025,HO  ,25801M,Obligation For: 2425801M [Equities] Trade Date,0.0,350045.96,2339027.2699999968,Cr,
3588,,,,17/01/25,,,,,
3589,,,,,,,,, 
3590,20-Jan-2025,HO  ,25801V,Obligation For: 2425801V [Equities] Trade Date,0.0,660690.33,2999717.599999997,Cr,
3591,,,,17/01/25,,,,,
3592,,,,,,,,, 
3593,27-Jan-2025,HO  ,25806M,Obligation For: 2425806M [Equities] Trade Date,365491.41,0.0,2634226.1899999967,Cr,
3594,,,,24/01/25,,,,,
3595,,,,,,,,, 
3596,29-Jan-2025,HO  ,25808M,Obligation For: 2425808M [Equities] Trade Date,348307.09,0.0,2285919.099999997,Cr,
3597,,,,28/01/25,,,,,
3598,,,,,,,,, 
3599,29-Jan-2025,HO  ,25808V,Obligation For: 2425808V [Equities] Trade Date,0.0,343543.86,2629462.9599999967,Cr,
3600,,,,28/01/25,,,,,
3601,,,,,,,,, 
3602,31-Jan-2025,HO  ,25810M,Obligation For: 2425810M [Equities] Trade Date,1010856.86,0.0,1618606.0999999968,Cr,
3603,,,,30/01/25,,,,,
3604,,,,,,,,, 
3605,03-Feb-2025,HO  ,25811M,Obligation For: 2425811M [Equities] Trade Date,1019802.08,0.0,598804.0199999969,Cr,
3606,,,,31/01/25,,,,,
3607,,,,,,,,, 
3608,03-Feb-2025,HO  ,25812M,Obligation For: 2425812M [Equities] Trade Date,0.0,1344695.72,1943499.739999997,Cr,
3609,,,,01/02/25,,,,,
3610,,,,,,,,, 
3611,04-Feb-2025,HO  ,25813M,Obligation For: 2425813M [Equities] Trade Date,0.0,375671.35,2319171.089999997,Cr,
3612,,,,03/02/25,,,,,
3613,,,,,,,,, 
3614,05-Feb-2025,HO  ,25814M,Obligation For: 2425814M [Equities] Trade Date,1885274.95,0.0,433896.1399999971,Cr,
3615,,,,04/02/25,,,,,
3616,,,,,,,,, 
3617,10-Feb-2025,HO  ,25817M,Obligation For: 2425817M [Equities] Trade Date,0.0,1051531.36,1485427.4999999972,Cr,
3618,,,,07/02/25,,,,,
3619,,,,,,,,, 
3620,13-Feb-2025,HO  ,25820M,Obligation For: 2425820M [Equities] Trade Date,0.0,260114.05,1745541.5499999973,Cr,
3621,,,,12/02/25,,,,,
3622,,,,,,,,, 
3623,14-Feb-2025,HO  ,25821M,Obligation For: 2425821M [Equities] Trade Date,0.0,1679138.26,3424679.8099999973,Cr,
3624,,,,13/02/25,,,,,
3625,,,,,,,,, 
3626,17-Feb-2025,HO  ,25822M,Obligation For: 2425822M [Equities] Trade Date,0.0,1290994.88,4715674.689999998,Cr,
3627,,,,14/02/25,,,,,
3628,,,,,,,,, 
3629,20-Feb-2025,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,1570000.0,6285674.689999998,Cr,
3630,,,,Of Client,,,,,
3631,,,,,,,,, 
3632,20-Feb-2025,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,1570000.0,0.0,4715674.689999998,Cr,
3633,,,,Of Client,,,,,
3634,,,,,,,,, 
3635,20-Feb-2025,HO  ,25824M,Obligation For: 2425824M [Equities] Trade Date,1213955.51,0.0,3501719.179999998,Cr,
3636,,,,18/02/25,,,,,
3637,,,,,,,,, 
3638,20-Feb-2025,HO  ,25825M,Obligation For: 2425825M [Equities] Trade Date,0.0,279033.9,3780753.0799999977,Cr,
3639,,,,19/02/25,,,,,
3640,,,,,,,,, 
3641,21-Feb-2025,    ,25002F,NSE-F&O Obligation for 20/02/25,0.0,69715.88,3850468.9599999976,Cr,
3642,,,,,,,,, 
3643,21-Feb-2025,HO  ,25826M,Obligation For: 2425826M [Equities] Trade Date,309324.83,0.0,3541144.1299999976,Cr,
3644,,,,20/02/25,,,,,
3645,,,,,,,,, 
3646,21-Feb-2025,HO  ,25826V,Obligation For: 2425826V [Equities] Trade Date,298931.03,0.0,3242213.0999999978,Cr,
3647,,,,20/02/25,,,,,
3648,,,,,,,,, 
3649,24-Feb-2025,    ,25002F,NSE-F&O Obligation for 21/02/25,0.0,56678.89,3298891.989999998,Cr,
3650,,,,,,,,, 
3651,28-Feb-2025,    ,25002F,NSE-F&O Obligation for 27/02/25,0.0,40988.96,3339880.949999998,Cr,
3652,,,,,,,,, 
3653,03-Mar-2025,    ,25003F,NSE-F&O Obligation for 28/02/25,0.0,35917.89,3375798.839999998,Cr,
3654,,,,,,,,, 
3655,03-Mar-2025,HO  ,25831M,Obligation For: 2425831M [Equities] Trade Date,1472.64,0.0,3374326.199999998,Cr,
3656,,,,28/02/25,,,,,
3657,,,,,,,,, 
3658,05-Mar-2025,HO  ,25833M,Obligation For: 2425833M [Equities] Trade Date,0.0,265843.4,3640169.5999999978,Cr,
3659,,,,04/03/25,,,,,
3660,,,,,,,,, 
3661,05-Mar-2025,HO  ,25833V,Obligation For: 2425833V [Equities] Trade Date,0.0,252431.99,3892601.589999998,Cr,
3662,,,,04/03/25,,,,,
3663,,,,,,,,, 
3664,06-Mar-2025,    ,25003F,NSE-F&O Obligation for 05/03/25,0.0,73845.29,3966446.879999998,Cr,
3665,,,,,,,,, 
3666,06-Mar-2025,HO  ,25834M,Obligation For: 2425834M [Equities] Trade Date,0.0,4232844.21,8199291.089999998,Cr,
3667,,,,05/03/25,,,,,
3668,,,,,,,,, 
3669,07-Mar-2025,    ,25003F,NSE-F&O Obligation for 06/03/25,197928.13,0.0,8001362.959999998,Cr,
3670,,,,,,,,, 
3671,07-Mar-2025,HO  ,25835M,Obligation For: 2425835M [Equities] Trade Date,1477870.06,0.0,6523492.8999999985,Cr,
3672,,,,06/03/25,,,,,
3673,,,,,,,,, 
3674,10-Mar-2025,    ,25003F,NSE-F&O Obligation for 07/03/25,0.0,43575.96,6567068.8599999985,Cr,
3675,,,,,,,,, 
3676,11-Mar-2025,HO  ,25837M,Obligation For: 2425837M [Equities] Trade Date,3758612.54,0.0,2808456.3199999984,Cr,
3677,,,,10/03/25,,,,,
3678,,,,,,,,, 
3679,13-Mar-2025,    ,25003F,NSE-F&O Obligation for 12/03/25,0.0,52900.37,2861356.6899999985,Cr,
3680,,,,,,,,, 
3681,13-Mar-2025,HO  ,25839M,Obligation For: 2425839M [Equities] Trade Date,267622.81,0.0,2593733.8799999985,Cr,
3682,,,,12/03/25,,,,,
3683,,,,,,,,, 
3684,17-Mar-2025,    ,25003F,NSE-F&O Obligation for 13/03/25,0.0,57132.72,2650866.5999999987,Cr,
3685,,,,,,,,, 
